"","submission_id","age","comments","education","experiment_duration","experiment_end_time","experiment_start_time","gender","metaphor","speaker","languages","prolific_pid","prolific_session_id","prolific_study_id","solution","reliability","affiliation"
"479",5743,57,"","Higher degree",45903,1679667097077,1679667051174,"female","virus","reliable","","5b14791ebd9c31000156e8ab","641daf631020f725aadc7a4d","6419aa88c17f2fd3af1504ac","Increase the social net and make sure people are fed, housed, and less prone to crime to begin with because they are happy.","4","Democrat"
"480",5746,39,"n","Graduated College",47448,1679667125977,1679667078529,"male","virus","unreliable","English","5589c7cefdf99b18bd86cf31","641daf67d030568c37f4003d","6419aa88c17f2fd3af1504ac","Get rid of non-whites","4","Republican"
"481",5751,44,"","Higher degree",91682,1679667136345,1679667044663,"female","beast","reliable","english","597fe89a1b41a20001749f57","641daf61c880c104069a6f9c","6419aa88c17f2fd3af1504ac","I would suggest setting up a neighborhood watch system so people can look out for each other. We need tougher gun laws and a larger police presence on the streets. ","6","Democrat"
"482",5758,44,"","Graduated High-school",87572,1679667158134,1679667070562,"male","virus","reliable","eng","57864d24900cc80001d2de56","641daf7b27427ba4c98cc602","6419aa88c17f2fd3af1504ac","Hire more police officers","6","Republican"
"483",5784,26,"","Higher degree",368322,1679667430295,1679667061973,"male","virus","reliable","english","63d40481d12fc9cc4c1adab0","641daf6f48a8251d31e46a9b","6419aa88c17f2fd3af1504ac","reduce crime","2","neither"
"484",5757,27,"","Graduated College",76427,1679667148147,1679667071720,"male","virus","unreliable","English","64012004d606655394518c56","641daf7bfe7a783ef153209a","6419aa88c17f2fd3af1504ac","Addison needs to first identify what is causing the increase in crime. These kinds of things do not happen for no reason. Once a root cause is identified, they need to work with the community to find a solution that most people are okay with.","3","Democrat"
"485",5763,60,"","Graduated College",94395,1679667167763,1679667073368,"female","virus","unreliable","English","62a099bb01ad779df1971ea4","641daf69d217666405fc6d25","6419aa88c17f2fd3af1504ac","Talk to his community about the crime","7","Republican"
"486",5777,54,"","Graduated College",113998,1679667281856,1679667167858,"female","beast","reliable","english","63e103ceb37c96527b5b0718","641daf6e88678084e9fa566e","6419aa88c17f2fd3af1504ac","he needs to leave the neighbourhood","5","Republican"
"487",5764,38,"","Graduated High-school",111533,1679667176979,1679667065446,"male","beast","unreliable","english","57d0a0bee3221e00015fe385","641daf63b71c4ac583dbd313","6419aa88c17f2fd3af1504ac","start a commission to study who/what/where/when/why of crime in addison","1","Democrat"
"488",5765,39,"none","Graduated High-school",108366,1679667184383,1679667076017,"female","beast","unreliable","English","55acf681fdf99b3d5b2ab68c","641daf790c1b4fcfbe1111c1","6419aa88c17f2fd3af1504ac","To reduce crime, he needs to be on a look out to repeat what he sees to the police and to own a gun to protect himself.","4","Democrat"
"489",5767,41,"","Graduated High-school",113405,1679667191287,1679667077882,"male","beast","reliable","English","5ffb8c5b60571908f3ac19fa","641daf6630c0cba37d9a318a","6419aa88c17f2fd3af1504ac","They need more police presence. More patrols.","3","Republican"
"490",5768,31,"","Higher degree",128196,1679667203095,1679667074899,"male","virus","reliable","","63fd0e8a8ab01eb947e048fc","641daf7d571e87aa9035e844","6419aa88c17f2fd3af1504ac","to expand education to help the people","5","Democrat"
"491",5769,31,"","Graduated High-school",104611,1679667202188,1679667097577,"male","virus","unreliable","English","63d40f21ea1c311723c7c847","641daf7954eb81e2628b8d07","6419aa88c17f2fd3af1504ac","The police and other law enforcement agencies should perform community outreach so that they are visible and show concern for the people living in Addison. The city council can assess basic things like proper lighting in the neighborhoods to deter crime.","2","Democrat"
"492",5775,58,"","Graduated High-school",212518,1679667282222,1679667069704,"male","beast","reliable","","63c173a52e1ba7078e5fd2c0","641daf6c2ca736c957d74c6a","6419aa88c17f2fd3af1504ac","hang some criminals in public and promote a gun carry life style where shooting criminals is rewarded instead of prosecuted","6","Republican"
"493",5774,72,"Prayer, Prayer, and more Prayer!","Higher degree",152906,1679667235448,1679667082542,"female","virus","unreliable","English","608c451be10e84b9fc005f3e","641daf77bee81126215355cb","6419aa88c17f2fd3af1504ac","The prayer of believers calling on the Lord God.","2","Democrat"
"494",5776,26,"","Graduated High-school",184428,1679667283110,1679667098682,"female","virus","reliable","English","6105619fd55674bb2c2f0f74","641daf663191a1ce86cd2344","6419aa88c17f2fd3af1504ac","I believe that there should be programs that will help get individuals out of the urge of violence and show them there is a better way than throwing your life away for something petty.","6","Democrat"
"495",5781,35,"","Higher degree",72797,1679667364840,1679667292043,"male","virus","unreliable","English","5c223d4a4a7e1f000137e5b9","641db05583a38bedea9f9049","6419aa88c17f2fd3af1504ac","Have more police patrolling all the neighborhoods of Addison.","5","Democrat"
"496",5782,55,"","Graduated High-school",344105,1679667419521,1679667075416,"female","beast","reliable","English","63f7837e2f09cd534ebfd193","641daf6d750932f22cf46e49","6419aa88c17f2fd3af1504ac","Addison needs to identify if there is a pattern to the violence. Is it random? Is it amongst teens and young people? I believe Addison will most likely need to increase police presence. In doing so, the police should not only just drive around, but also participate in community activities in an effort to build community trust. There should also be activities for the youth to be involved in to provide a better social outlet than what they may presently have.","4","neither"
"497",5783,35,"There is not nearly enough information provided in order to make a good decision on how to reduce crime rates!","Graduated College",347891,1679667424278,1679667076387,"male","beast","unreliable","English","63d899caf1aa3c708707fc27","641daf7c54eb81e2628b8d08","6419aa88c17f2fd3af1504ac","Increase community support program and work to improve the city's infrastructure.","3","Democrat"
"498",5788,38,"Thank you!","Higher degree",398208,1679668028429,1679667630221,"female","beast","reliable","English","5d612ae16512d700159face7","641db1a21b5a472ccf205087","6419aa88c17f2fd3af1504ac","Addison should increase police presence, community policing, targeted enforcement, address the root causes for the violent or any other form of crime and crime prevention programs can also be introduced to curb the crime in Addison city.","6","Democrat"
"499",5789,65,"Sounds like a terrible place to live. Hope they can a handle on it. ","Graduated College",231120,1679670329428,1679670098308,"female","virus","unreliable","english","5fc50bb38378c80ac88354ef","641dbb47b4e54b7f70992e98","6419aa88c17f2fd3af1504ac","Addison needs to bring more awareness to the huge problem of crime and violence. By trying to stamp out the concerns they should also make sure that people are held accountable for their crimes. ","6","Democrat"
