submission_id,age,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,options,prolific_pid,prolific_session_id,prolific_study_id,qud,question,rating,response,responseTime,task
5041,21,,Graduated High-school,106743,1675354478239,1675354371496,male,"virus, long vignette",English,,5a93148c89de8200013eb792,63dbe1016cece562143242d3,63dbcb938be3d3d1cb0dacfc,,,,4,3170,reliability
5041,21,,Graduated High-school,106743,1675354478239,1675354371496,male,"virus, long vignette",English,,5a93148c89de8200013eb792,63dbe1016cece562143242d3,63dbcb938be3d3d1cb0dacfc,,,,neither,3836,affiliation
5070,33,,Did not graduate High-school,160802,1675355077670,1675354916868,male,"beast, long vignette",English,,612fcbbd5386d9edb42da147,63dbe31c6173fd3242c1804c,63dbcb938be3d3d1cb0dacfc,,,,"I think start with the areas of poverty. Help bring those areas up, anyone struggling to make ends meet and the homeless, would give people a new sense of hope.",116900,solution
5070,33,,Did not graduate High-school,160802,1675355077670,1675354916868,male,"beast, long vignette",English,,612fcbbd5386d9edb42da147,63dbe31c6173fd3242c1804c,63dbcb938be3d3d1cb0dacfc,,,,5,4600,reliability
5070,33,,Did not graduate High-school,160802,1675355077670,1675354916868,male,"beast, long vignette",English,,612fcbbd5386d9edb42da147,63dbe31c6173fd3242c1804c,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1891,affiliation
5109,44,n/a,Higher degree,43058,1675355572536,1675355529478,female,"virus, short vignette",English,,5e0f51826f6d3e66045b8feb,63dbe57e091783b5226d0732,63dbcb938be3d3d1cb0dacfc,,,,Be more aware,13284,solution
5109,44,n/a,Higher degree,43058,1675355572536,1675355529478,female,"virus, short vignette",English,,5e0f51826f6d3e66045b8feb,63dbe57e091783b5226d0732,63dbcb938be3d3d1cb0dacfc,,,,5,1940,reliability
5109,44,n/a,Higher degree,43058,1675355572536,1675355529478,female,"virus, short vignette",English,,5e0f51826f6d3e66045b8feb,63dbe57e091783b5226d0732,63dbcb938be3d3d1cb0dacfc,,,,Republican,1643,affiliation
5125,20,,Graduated High-school,74859,1675355697607,1675355622748,male,"virus, short vignette",English,,602c894b65a90457ddb19282,63dbe5e1dfe7f1d87436866b,63dbcb938be3d3d1cb0dacfc,,,,"Find the root cause of crimes. Incentivize crime reducing actions, etc",55994,solution
5125,20,,Graduated High-school,74859,1675355697607,1675355622748,male,"virus, short vignette",English,,602c894b65a90457ddb19282,63dbe5e1dfe7f1d87436866b,63dbcb938be3d3d1cb0dacfc,,,,4,4387,reliability
5125,20,,Graduated High-school,74859,1675355697607,1675355622748,male,"virus, short vignette",English,,602c894b65a90457ddb19282,63dbe5e1dfe7f1d87436866b,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1515,affiliation
5049,31,I understood everything being asked of me. Thank you!,Graduated High-school,124471,1675354691955,1675354567484,female,"virus, long vignette",English,,5d67476c0ca617001699fe7a,63dbe1bf0b2c8c4646f1db54,63dbcb938be3d3d1cb0dacfc,,,,Addison needs to invest in more policing while also making sure there are plenty of mental health facilities available for its residents who might be struggling with feeling violent.,79600,solution
5049,31,I understood everything being asked of me. Thank you!,Graduated High-school,124471,1675354691955,1675354567484,female,"virus, long vignette",English,,5d67476c0ca617001699fe7a,63dbe1bf0b2c8c4646f1db54,63dbcb938be3d3d1cb0dacfc,,,,4,6127,reliability
5049,31,I understood everything being asked of me. Thank you!,Graduated High-school,124471,1675354691955,1675354567484,female,"virus, long vignette",English,,5d67476c0ca617001699fe7a,63dbe1bf0b2c8c4646f1db54,63dbcb938be3d3d1cb0dacfc,,,,Republican,1858,affiliation
5062,26,,Graduated High-school,179987,1675354930955,1675354750968,female,"virus, short vignette",English,,5f5be09e16b98d18b3d213db,63dbe27676f3634550ba0912,63dbcb938be3d3d1cb0dacfc,,,,"I feel that the city of Addison could take several routes. Most of the time, high-crime areas also have problems with substance abuse and mental health disorders. Providing resources for those experiencing substance abuse and mental health disorders would probably help in the long run. They could also increase patrol in high-crime areas. There could also be stricter weapons laws put in place, since most crimes are violent. ",157290,solution
5062,26,,Graduated High-school,179987,1675354930955,1675354750968,female,"virus, short vignette",English,,5f5be09e16b98d18b3d213db,63dbe27676f3634550ba0912,63dbcb938be3d3d1cb0dacfc,,,,6,4885,reliability
5062,26,,Graduated High-school,179987,1675354930955,1675354750968,female,"virus, short vignette",English,,5f5be09e16b98d18b3d213db,63dbe27676f3634550ba0912,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1176,affiliation
5064,41,,Higher degree,74156,1675354974874,1675354900718,female,"virus, short vignette",English,,57a08ec3dcff7d0001c7ce99,63dbe301568336b73ee1e6bd,63dbcb938be3d3d1cb0dacfc,,,,"Try to figure out the cause of the crime and work on that problem. For example, if unemployment has increased, try to create more jobs.",57523,solution
5064,41,,Higher degree,74156,1675354974874,1675354900718,female,"virus, short vignette",English,,57a08ec3dcff7d0001c7ce99,63dbe301568336b73ee1e6bd,63dbcb938be3d3d1cb0dacfc,,,,2,4735,reliability
5064,41,,Higher degree,74156,1675354974874,1675354900718,female,"virus, short vignette",English,,57a08ec3dcff7d0001c7ce99,63dbe301568336b73ee1e6bd,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1130,affiliation
5071,39,,Higher degree,110722,1675355085416,1675354974694,male,"beast, short vignette",English,,60b8ebe00e8724e493098e52,63dbe359164133cdd7b3a1d6,63dbcb938be3d3d1cb0dacfc,,,,I think Addison needs to invest more in community activities and make sure that everyone has the opportunity to grow and learn in the community.,76269,solution
5071,39,,Higher degree,110722,1675355085416,1675354974694,male,"beast, short vignette",English,,60b8ebe00e8724e493098e52,63dbe359164133cdd7b3a1d6,63dbcb938be3d3d1cb0dacfc,,,,6,4899,reliability
5071,39,,Higher degree,110722,1675355085416,1675354974694,male,"beast, short vignette",English,,60b8ebe00e8724e493098e52,63dbe359164133cdd7b3a1d6,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1503,affiliation
5057,34,"No further comments, thank you.",Graduated College,210176,1675354811515,1675354601339,female,"virus, short vignette",English,,5c487308917cc80001519c56,63dbe1de3c8babde675eef7c,63dbcb938be3d3d1cb0dacfc,,,,"If Crime is a virus, then the citizens of Addison should isolate until the virus either dies out, there is a safe treatment for it and its symptoms, or there is preventative measure that can be taken against this virus (vaccines and/or medicine)",155389,solution
5057,34,"No further comments, thank you.",Graduated College,210176,1675354811515,1675354601339,female,"virus, short vignette",English,,5c487308917cc80001519c56,63dbe1de3c8babde675eef7c,63dbcb938be3d3d1cb0dacfc,,,,5,7108,reliability
5057,34,"No further comments, thank you.",Graduated College,210176,1675354811515,1675354601339,female,"virus, short vignette",English,,5c487308917cc80001519c56,63dbe1de3c8babde675eef7c,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1956,affiliation
5069,19,,Did not graduate High-school,40569,1675355076263,1675355035694,male,"virus, short vignette",English,,631699e51577c995252cf3fc,63dbe394cd00da2f99392176,63dbcb938be3d3d1cb0dacfc,,,,"Addison needs officers who work with the people, and a culture to sustain the familial atmosphere ",23455,solution
5069,19,,Did not graduate High-school,40569,1675355076263,1675355035694,male,"virus, short vignette",English,,631699e51577c995252cf3fc,63dbe394cd00da2f99392176,63dbcb938be3d3d1cb0dacfc,,,,5,2813,reliability
5069,19,,Did not graduate High-school,40569,1675355076263,1675355035694,male,"virus, short vignette",English,,631699e51577c995252cf3fc,63dbe394cd00da2f99392176,63dbcb938be3d3d1cb0dacfc,,,,Republican,1224,affiliation
5084,79,,Higher degree,219731,1675355233134,1675355013403,female,"virus, long vignette",English,,62b1e3d7ae6ae66c94046737,63dbe34926b3585bfee93420,63dbcb938be3d3d1cb0dacfc,,,,"Better education, better gun control, neighborhood watch groups.  If I really knew I would win the Nobel Prize.",171605,solution
5084,79,,Higher degree,219731,1675355233134,1675355013403,female,"virus, long vignette",English,,62b1e3d7ae6ae66c94046737,63dbe34926b3585bfee93420,63dbcb938be3d3d1cb0dacfc,,,,4,9011,reliability
5084,79,,Higher degree,219731,1675355233134,1675355013403,female,"virus, long vignette",English,,62b1e3d7ae6ae66c94046737,63dbe34926b3585bfee93420,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1800,affiliation
5089,32,,Graduated High-school,124366,1675355294780,1675355170414,female,"beast, long vignette",English,,614f7ad0514948b4efe25e13,63dbe41a26380b28eb1fe80c,63dbcb938be3d3d1cb0dacfc,,,,Have more outreach and community programs and increase police and residents interaction and communication ,75990,solution
5089,32,,Graduated High-school,124366,1675355294780,1675355170414,female,"beast, long vignette",English,,614f7ad0514948b4efe25e13,63dbe41a26380b28eb1fe80c,63dbcb938be3d3d1cb0dacfc,,,,2,6521,reliability
5089,32,,Graduated High-school,124366,1675355294780,1675355170414,female,"beast, long vignette",English,,614f7ad0514948b4efe25e13,63dbe41a26380b28eb1fe80c,63dbcb938be3d3d1cb0dacfc,,,,Democrat,3728,affiliation
5063,75,thought provoking,Graduated College,197320,1675354961861,1675354764541,female,"virus, short vignette",English,,5e51c83155087a204d8e7f1f,63dbe2842d693803256d0736,63dbcb938be3d3d1cb0dacfc,,,,"To reduce crime in Addison, the police force should be increased. Police should get more training and better safety equipment.  Programs to involve youth and community need to started and funded. Schools should raise awareness in children.",151931,solution
5063,75,thought provoking,Graduated College,197320,1675354961861,1675354764541,female,"virus, short vignette",English,,5e51c83155087a204d8e7f1f,63dbe2842d693803256d0736,63dbcb938be3d3d1cb0dacfc,,,,4,8785,reliability
5063,75,thought provoking,Graduated College,197320,1675354961861,1675354764541,female,"virus, short vignette",English,,5e51c83155087a204d8e7f1f,63dbe2842d693803256d0736,63dbcb938be3d3d1cb0dacfc,,,,Republican,3020,affiliation
5082,43,,Higher degree,95300,1675355205197,1675355109897,male,"virus, short vignette",English,,62a286a214a358e9d2c561a0,63dbe3deef5dad35b6efa166,63dbcb938be3d3d1cb0dacfc,,,,Provide more job opportunities and community outreach programs for residents. Provide more mental health resources to residents. ,60774,solution
5082,43,,Higher degree,95300,1675355205197,1675355109897,male,"virus, short vignette",English,,62a286a214a358e9d2c561a0,63dbe3deef5dad35b6efa166,63dbcb938be3d3d1cb0dacfc,,,,6,5976,reliability
5082,43,,Higher degree,95300,1675355205197,1675355109897,male,"virus, short vignette",English,,62a286a214a358e9d2c561a0,63dbe3deef5dad35b6efa166,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1660,affiliation
5092,56,,Graduated High-school,97871,1675355368555,1675355270686,female,"virus, short vignette",English ,,5ad004effb109b0001a30ddd,63dbe47498d5d2ed19c1802b,63dbcb938be3d3d1cb0dacfc,,,,Start a crime stoppers,51279,solution
5092,56,,Graduated High-school,97871,1675355368555,1675355270686,female,"virus, short vignette",English ,,5ad004effb109b0001a30ddd,63dbe47498d5d2ed19c1802b,63dbcb938be3d3d1cb0dacfc,,,,7,9438,reliability
5092,56,,Graduated High-school,97871,1675355368555,1675355270686,female,"virus, short vignette",English ,,5ad004effb109b0001a30ddd,63dbe47498d5d2ed19c1802b,63dbcb938be3d3d1cb0dacfc,,,,Democrat,4130,affiliation
5096,32,N/A,Graduated College,69827,1675355439562,1675355369735,male,"virus, long vignette",English/Spanish ,,5bf350a017a7de0001cf746a,63dbe4de2a1d69905da10295,63dbcb938be3d3d1cb0dacfc,,,,Hire more police officers. ,30754,solution
5096,32,N/A,Graduated College,69827,1675355439562,1675355369735,male,"virus, long vignette",English/Spanish ,,5bf350a017a7de0001cf746a,63dbe4de2a1d69905da10295,63dbcb938be3d3d1cb0dacfc,,,,4,4891,reliability
5096,32,N/A,Graduated College,69827,1675355439562,1675355369735,male,"virus, long vignette",English/Spanish ,,5bf350a017a7de0001cf746a,63dbe4de2a1d69905da10295,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2196,affiliation
5066,47,,Graduated High-school,87256,1675355033742,1675354946486,male,"virus, short vignette",English,,5680253fc5767f00121cc5e2,63dbe3394dbb5ddff61e19db,63dbcb938be3d3d1cb0dacfc,,,,"It needs to address the root causes, usually low employment, homelessness, drug abuse.",50268,solution
5066,47,,Graduated High-school,87256,1675355033742,1675354946486,male,"virus, short vignette",English,,5680253fc5767f00121cc5e2,63dbe3394dbb5ddff61e19db,63dbcb938be3d3d1cb0dacfc,,,,7,3373,reliability
5066,47,,Graduated High-school,87256,1675355033742,1675354946486,male,"virus, short vignette",English,,5680253fc5767f00121cc5e2,63dbe3394dbb5ddff61e19db,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2576,affiliation
5083,64,,Higher degree,189516,1675355165669,1675354976153,male,"virus, long vignette",English,,5662218473ac8700058095b1,63dbe38b4e163f9671c18038,63dbcb938be3d3d1cb0dacfc,,,,"Honestly, I have no clue. I don't understand the causes of crime. I don't know the specific socioeconomic situation of Addison. Without more detail on the nature of the problem, I can't provide and opinion that actually means anything.",151975,solution
5083,64,,Higher degree,189516,1675355165669,1675354976153,male,"virus, long vignette",English,,5662218473ac8700058095b1,63dbe38b4e163f9671c18038,63dbcb938be3d3d1cb0dacfc,,,,6,13501,reliability
5083,64,,Higher degree,189516,1675355165669,1675354976153,male,"virus, long vignette",English,,5662218473ac8700058095b1,63dbe38b4e163f9671c18038,63dbcb938be3d3d1cb0dacfc,,,,neither,2973,affiliation
5086,,,,65321,1675355257012,1675355191691,,"beast, short vignette",,,5e230311699ac45b327786dc,63dbe427b6ec73b5421f71ac,63dbcb938be3d3d1cb0dacfc,,,,The first thing you need to do is figure out whether or not there is a problem with crime in the city. Your description seems to have been written by a hysterical child.,48977,solution
5086,,,,65321,1675355257012,1675355191691,,"beast, short vignette",,,5e230311699ac45b327786dc,63dbe427b6ec73b5421f71ac,63dbcb938be3d3d1cb0dacfc,,,,1,4094,reliability
5086,,,,65321,1675355257012,1675355191691,,"beast, short vignette",,,5e230311699ac45b327786dc,63dbe427b6ec73b5421f71ac,63dbcb938be3d3d1cb0dacfc,,,,neither,2089,affiliation
5091,34,,Graduated College,58404,1675355337889,1675355279485,female,"virus, short vignette",English,,5f218f86a3a5b05784d9d371,63dbe481b9351d37d23242dc,63dbcb938be3d3d1cb0dacfc,,,,Initiate public assistance and community events.,34068,solution
5091,34,,Graduated College,58404,1675355337889,1675355279485,female,"virus, short vignette",English,,5f218f86a3a5b05784d9d371,63dbe481b9351d37d23242dc,63dbcb938be3d3d1cb0dacfc,,,,4,3588,reliability
5091,34,,Graduated College,58404,1675355337889,1675355279485,female,"virus, short vignette",English,,5f218f86a3a5b05784d9d371,63dbe481b9351d37d23242dc,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2395,affiliation
5094,62,,Graduated High-school,101860,1675355385757,1675355283897,female,"virus, long vignette",English,,63434fd4c74099dcf0bc49fd,63dbe48ddc392abef55bae9c,63dbcb938be3d3d1cb0dacfc,,,,Get to the root cause of the crime rate and solve it by addressing the cause.,55578,solution
5094,62,,Graduated High-school,101860,1675355385757,1675355283897,female,"virus, long vignette",English,,63434fd4c74099dcf0bc49fd,63dbe48ddc392abef55bae9c,63dbcb938be3d3d1cb0dacfc,,,,5,11021,reliability
5094,62,,Graduated High-school,101860,1675355385757,1675355283897,female,"virus, long vignette",English,,63434fd4c74099dcf0bc49fd,63dbe48ddc392abef55bae9c,63dbcb938be3d3d1cb0dacfc,,,,neither,4009,affiliation
5067,42,,Higher degree,100852,1675355056295,1675354955443,male,"beast, short vignette",English,,5dd3581abca2e436d1c171cb,63dbe344eba8f31d2343d1ab,63dbcb938be3d3d1cb0dacfc,,,,Community outreach and tougher violent crime penalties,72056,solution
5067,42,,Higher degree,100852,1675355056295,1675354955443,male,"beast, short vignette",English,,5dd3581abca2e436d1c171cb,63dbe344eba8f31d2343d1ab,63dbcb938be3d3d1cb0dacfc,,,,5,5245,reliability
5067,42,,Higher degree,100852,1675355056295,1675354955443,male,"beast, short vignette",English,,5dd3581abca2e436d1c171cb,63dbe344eba8f31d2343d1ab,63dbcb938be3d3d1cb0dacfc,,,,neither,1564,affiliation
5073,36,,Higher degree,72026,1675355112807,1675355040781,female,"beast, long vignette",English,,5dcf33e0961cb308755ac95b,63dbe39c37b234daa5e1e66c,63dbcb938be3d3d1cb0dacfc,,,,Increase funding and availability of both social programs and police patrols,45968,solution
5073,36,,Higher degree,72026,1675355112807,1675355040781,female,"beast, long vignette",English,,5dcf33e0961cb308755ac95b,63dbe39c37b234daa5e1e66c,63dbcb938be3d3d1cb0dacfc,,,,6,6504,reliability
5073,36,,Higher degree,72026,1675355112807,1675355040781,female,"beast, long vignette",English,,5dcf33e0961cb308755ac95b,63dbe39c37b234daa5e1e66c,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1759,affiliation
5087,52,,Graduated High-school,107489,1675355293082,1675355185593,male,"virus, long vignette",English,,615859547c3d088e8fa5384f,63dbe41cb2558cdf4c25a366,63dbcb938be3d3d1cb0dacfc,,,,"Arm the citizens, who are legally of sound mind and are legally in the area in order that they can protect themselves until police arrive",76017,solution
